"date","candidate","name","sources","isretweeted","length","favorites","retweets","economy","security","covid19","healthcare","education","race","gun","crime","abortion","immigration","climate","foreign","taxes","deficit","china","russia","fakenews","info","anticipation","sadness","fear","joy","positive","surprise","trust","anger","disgust","negative"
2020-10-23 23:43:37,"Biden","Glamuary","Web",TRUE,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2020-10-23 23:43:38,"Biden","SolidBlueSister","iPhone",FALSE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-23 23:43:38,"Trump","realBrian654","iPhone",TRUE,90,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2020-10-23 23:43:43,"Biden","meg_Y12","iPhone",TRUE,143,0,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0
2020-10-23 23:43:44,"Biden","CaliEsq","iPad",FALSE,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2020-10-23 23:43:44,"Trump","rockawaylife24","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2020-10-23 23:43:45,"Biden","Michelle_888","Android",TRUE,140,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-10-23 23:43:47,"Biden","abdo_gomaas","Web",FALSE,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2020-10-23 23:43:48,"Biden","gos_hun","Web",TRUE,127,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-23 23:43:51,"Biden","azgrandmabear","iPhone",TRUE,140,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,1,1
2020-10-23 23:43:52,"Trump","PHO1962","Android",TRUE,140,0,13580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-23 23:43:53,"Biden","DennisColeHill","Android",TRUE,125,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,0,2
2020-10-23 23:43:55,"Biden","BenMastaitis","iPhone",TRUE,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,5,1,4,1,0,1
2020-10-23 23:43:55,"Biden","steveconnieWood","Android",FALSE,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-23 23:43:58,"Biden","fitserbmomma","iPhone",TRUE,125,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,0,2
2020-10-23 23:44:00,"Trump","AmericaFirst411","iPhone",TRUE,140,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2
2020-10-23 23:44:01,"Biden","cynthia_kirk03","Android",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1
2020-10-23 23:44:04,"Biden","LMvoteBlue","iPhone",TRUE,139,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,2,2
2020-10-23 23:44:06,"Biden","JavaJolt","Android",FALSE,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2
2020-10-23 23:44:09,"Biden","proudCanadavet","Android",TRUE,139,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-10-23 23:44:11,"Biden","veronique_1106","Web",FALSE,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0
2020-10-23 23:44:14,"Trump","ijustdontget_us","iPhone",FALSE,140,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
2020-10-23 23:44:15,"Biden","JanelleMHooper","Android",TRUE,140,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-10-23 23:44:18,"Trump","SebaDangerfield","Web",TRUE,140,0,13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,2,5
2020-10-23 23:44:19,"Biden","KrazyCatLadyNYC","iPad",FALSE,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,2
2020-10-23 23:44:21,"Trump","Red_Pill_Or_Die","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-23 23:44:22,"Biden","JOHNNYF09969016","Android",TRUE,90,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-23 23:44:22,"Trump","JOHNNYF09969016","Android",TRUE,90,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-23 23:44:27,"Biden","Cupcake072761","Android",TRUE,140,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,0,2
2020-10-23 23:44:27,"Biden","JaffkeLauren","Android",TRUE,139,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2020-10-23 23:44:27,"Biden","sheilabray25","Web",TRUE,139,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-10-23 23:44:31,"Trump","az_grl","Android",TRUE,140,0,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-23 23:44:32,"Trump","JoeC1776","Web",FALSE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,3,1,2
2020-10-23 23:44:33,"Biden","0rangepop","iPhone",FALSE,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-10-23 23:44:33,"Biden","SMonteroMorris","Web",FALSE,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,0,0,1
2020-10-23 23:44:38,"Biden","houseofway","iPhone",FALSE,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1,1,1,0,1
2020-10-23 23:44:41,"Trump","AngelaG87253974","Android",FALSE,140,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-23 23:44:43,"Biden","thinkkimthink","Android",TRUE,139,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-10-23 23:44:43,"Trump","Lazy_Maizy","Web",FALSE,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-10-23 23:44:51,"Trump","F4WWDiceman","iPhone",FALSE,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-10-23 23:44:52,"Biden","AnneRose713","iPad",TRUE,140,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1
2020-10-23 23:44:55,"Biden","Kerbi69125229","iPhone",TRUE,139,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-10-23 23:44:57,"Biden","klbondzio1","iPhone",FALSE,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,2,1,0,1
2020-10-23 23:44:57,"Biden","Retiree_Russ","Android",FALSE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2020-10-23 23:44:58,"Trump","BoB2Trader","iPhone",FALSE,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2020-10-23 23:45:00,"Biden","alexblyat_","others",FALSE,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-23 23:45:00,"Trump","alexblyat_","others",FALSE,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-23 23:45:01,"Biden","bokoo143","Web",TRUE,139,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-10-23 23:45:02,"Biden","MamasSwerveBall","iPhone",FALSE,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-10-23 23:45:05,"Biden","JenniferParmle9","iPhone",FALSE,139,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2020-10-23 23:45:06,"Biden","1912Fenway","Android",FALSE,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-23 23:45:07,"Biden","47Junia","Android",TRUE,140,0,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-23 23:45:08,"Biden","CrayKain","Android",TRUE,140,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020-10-23 23:45:08,"Biden","VoteTheBigotOut","iPad",FALSE,140,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0
2020-10-23 23:45:08,"Trump","IrwinFl30032752","others",TRUE,132,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
2020-10-23 23:45:08,"Trump","VoteTheBigotOut","iPad",FALSE,140,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0
2020-10-23 23:45:10,"Biden","daddy4twinkxxx","iPhone",FALSE,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,2,0,2
2020-10-23 23:45:12,"Trump","Fishing_TN21","iPhone",FALSE,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
2020-10-23 23:45:12,"Trump","story16255","iPhone",TRUE,127,0,13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,2,5
2020-10-23 23:45:14,"Biden","macknscream","iPhone",FALSE,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2020-10-23 23:45:16,"Trump","LoVeAbLeRuByyyy","Android",FALSE,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020-10-23 23:45:19,"Biden","koan4u","iPhone",TRUE,139,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-10-23 23:45:24,"Trump","M_A_Yates","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,2,2,0,3
2020-10-23 23:45:27,"Biden","OHFIGJAM","Android",FALSE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,3
2020-10-23 23:45:31,"Trump","Rome_NYC","iPhone",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1
2020-10-23 23:45:32,"Trump","wyatt_hurt","iPhone",FALSE,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,1,2,0,0,1
2020-10-23 23:45:33,"Biden","jerryleespears1","Web",TRUE,90,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-23 23:45:33,"Trump","American912","iPhone",FALSE,82,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-23 23:45:33,"Trump","jerryleespears1","Web",TRUE,90,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-23 23:45:34,"Biden","PBorg312","Web",FALSE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0
2020-10-23 23:45:39,"Biden","lisahaineslaw","iPhone",FALSE,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,2
2020-10-23 23:45:43,"Biden","LYNKEV5412","iPhone",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0
2020-10-23 23:45:46,"Biden","iamfaraby","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,1,1,0,1,3
2020-10-23 23:45:46,"Trump","iamfaraby","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,1,1,0,1,3
2020-10-23 23:45:48,"Trump","CitizenFirst5","Web",FALSE,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020-10-23 23:45:49,"Biden","treeshh","Web",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,0,1
2020-10-23 23:45:50,"Biden","djalexandre2020","Android",TRUE,140,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-23 23:45:50,"Trump","drewmontezclark","iPhone",FALSE,127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-10-23 23:45:53,"Biden","AnnaZefferys","iPhone",FALSE,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-23 23:45:53,"Biden","hairstylistjo","Android",FALSE,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-23 23:45:54,"Biden","COnmyown02","Android",TRUE,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
2020-10-23 23:45:54,"Trump","SpeckBella","others",FALSE,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-23 23:45:57,"Biden","Bbushbaby1","Android",TRUE,140,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1
2020-10-23 23:45:58,"Biden","LULALAR","iPad",TRUE,139,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-23 23:45:59,"Biden","klakenobi","iPhone",FALSE,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,2,1,2
2020-10-23 23:46:00,"Biden","Deemoney521","Web",TRUE,140,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
2020-10-23 23:46:00,"Trump","voice_ofx","Web",FALSE,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-23 23:46:01,"Biden","danabp14","Web",TRUE,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2020-10-23 23:46:01,"Trump","45militant","Android",FALSE,124,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-10-23 23:46:02,"Trump","Bongsong2","Web",TRUE,139,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,3
2020-10-23 23:46:02,"Trump","Pete_Loomis","Android",TRUE,140,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,0,0,1
2020-10-23 23:46:04,"Biden","christylemon","iPad",FALSE,139,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-10-23 23:46:04,"Biden","TonyRaimundo2","iPhone",TRUE,125,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,0,2
2020-10-23 23:46:08,"Biden","RIndemaio","iPhone",FALSE,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
2020-10-23 23:46:09,"Biden","BlueWaveSaveUs","Web",TRUE,140,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
2020-10-23 23:46:10,"Biden","CookieWarrior5","iPhone",TRUE,140,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2020-10-23 23:46:11,"Trump","Txcrusader65cm","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0
2020-10-23 23:46:12,"Biden","altLofC","iPhone",FALSE,140,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,2,1,0,1
2020-10-23 23:46:12,"Trump","MsDjustme","iPad",FALSE,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-23 23:46:14,"Biden","BDCourt","Android",FALSE,139,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,2
2020-10-23 23:46:16,"Biden","soulartistmgmt","iPhone",FALSE,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
2020-10-23 23:46:19,"Biden","alissagal8","iPhone",TRUE,140,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0
2020-10-23 23:46:19,"Biden","DrMell_Coach","Android",FALSE,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-23 23:46:19,"Biden","takeMeVacation","Android",TRUE,140,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2020-10-23 23:46:19,"Trump","alissagal8","iPhone",TRUE,140,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0
2020-10-23 23:46:20,"Biden","CookieWarrior5","iPhone",TRUE,120,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-10-23 23:46:23,"Biden","LYNKEV5412","iPhone",TRUE,134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1
2020-10-23 23:46:24,"Biden","brownsugar7878","iPhone",TRUE,140,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-23 23:46:24,"Biden","pwpgarden","iPhone",TRUE,140,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2020-10-23 23:46:25,"Biden","dlc0564","iPhone",TRUE,140,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,0,2
2020-10-23 23:46:25,"Biden","GjerdeAmy","iPhone",TRUE,140,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1
2020-10-23 23:46:27,"Biden","mikerdean22","Web",FALSE,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2020-10-23 23:46:27,"Trump","mikerdean22","Web",FALSE,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2020-10-23 23:46:29,"Biden","ann45327756","iPhone",TRUE,78,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-23 23:46:29,"Biden","ritazur","Web",FALSE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1
2020-10-23 23:46:30,"Biden","AccountistLisa","iPhone",FALSE,122,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2020-10-23 23:46:33,"Trump","pursolaraz","others",FALSE,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-23 23:46:34,"Biden","DownTheArtHole","Android",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,0
2020-10-23 23:46:34,"Trump","AmericanRamrod","Android",TRUE,127,0,13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,2,5
2020-10-23 23:46:35,"Trump","xAmericanPridex","Android",FALSE,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-23 23:46:38,"Biden","nanteos620","iPhone",TRUE,140,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
2020-10-23 23:46:39,"Trump","ParadisBlue","Web",TRUE,140,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-23 23:46:40,"Biden","Poodiesmom","Web",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2020-10-23 23:46:42,"Biden","jette2019","Web",TRUE,140,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1
2020-10-23 23:46:44,"Biden","CherylBlueWave","Web",TRUE,140,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
2020-10-23 23:46:46,"Biden","VanesaMota17","iPhone",FALSE,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2020-10-23 23:46:46,"Trump","AlexTgn3","Android",TRUE,140,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
2020-10-23 23:46:48,"Trump","Dawn_Treloar","Android",FALSE,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2,1,0,1
2020-10-23 23:46:55,"Trump","freedomdreams22","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2020-10-23 23:46:57,"Trump","dogoneugly","iPhone",FALSE,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
2020-10-23 23:46:58,"Biden","3340Vivian","iPad",FALSE,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0
2020-10-23 23:46:58,"Trump","pekarski_p","Android",FALSE,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-10-23 23:46:59,"Biden","TweetyThings1","Web",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,0,2
2020-10-23 23:46:59,"Trump","suzanne1115","iPhone",TRUE,140,0,639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
2020-10-23 23:47:00,"Biden","migles","iPhone",FALSE,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
2020-10-23 23:47:00,"Biden","Rural____Juror","iPhone",FALSE,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
2020-10-23 23:47:01,"Biden","kathlovestennis","iPhone",FALSE,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2020-10-23 23:47:04,"Biden","catcall1","Android",TRUE,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,5,1,4,1,0,1
2020-10-23 23:47:04,"Biden","WILLIAMHORNENV","iPhone",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-23 23:47:06,"Biden","keith72504","Android",TRUE,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
2020-10-23 23:47:10,"Trump","JTChecks85","Web",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1
2020-10-23 23:47:11,"Trump","emach532","iPhone",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020-10-23 23:47:14,"Trump","CheckersFake","iPhone",FALSE,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
